series,race,strategy,class,pace_rank,seed,focal,class_pos,overall_pos,laps,race_time_s,stops,pit_time_s,traffic_time_s,caution_laps,d_class_pos,d_laps,d_race_time_s,d_stops,d_pit_time_s
imsa,Daytona 24 2026,agent,GTP,5,72893,GTP-02,11,60,584,86386.90697164492,467,22250.84634549769,9.600000000000001,268,-7,-131,-55.54414436779916,444,-20431.542272155202
imsa,Daytona 24 2026,fuel_window,GTP,5,370299,GTP-06,8,8,758,86387.02700183794,27,2062.1061320436957,815.2,163,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,370299,GTP-06,11,11,759,86437.61972240842,32,2139.1441986820623,856.0,166,-3,1,-50.59272057047929,5,-77.03806663836667
imsa,Daytona 24 2026,track_position,GTP,5,370299,GTP-06,8,8,757,86370.24693383672,26,2050.247833943806,880.8000000000001,167,0,-1,16.780068001215113,-1,11.858298099889453
imsa,Daytona 24 2026,splash_and_dash,GTP,5,370299,GTP-06,5,5,758,86366.1240253815,27,2040.9970276352653,815.2,163,3,0,20.902976456432953,0,21.109104408430312
imsa,Daytona 24 2026,lap_down,GTP,5,370299,GTP-06,5,5,758,86366.0124898461,26,2030.5795534438062,902.4000000000001,166,3,0,21.01451199183066,-1,31.52657859988949
imsa,Daytona 24 2026,agent,GTP,5,370299,GTP-06,11,60,581,86402.58548883846,539,26106.14252713105,15.200000000000001,179,-3,-177,-15.558487000525929,512,-24044.036395087354
imsa,Daytona 24 2026,fuel_window,GTP,5,291365,GTP-06,5,5,684,86399.11407847282,22,1502.7312334413664,605.6,307,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,291365,GTP-06,3,3,686,86386.95821234972,30,1642.3863596163062,600.0,304,2,2,12.15586612309562,8,-139.65512617493982
imsa,Daytona 24 2026,track_position,GTP,5,291365,GTP-06,4,4,684,86369.61792738069,22,1519.2561814413664,590.4000000000001,303,1,0,29.496151092127548,0,-16.524947999999995
imsa,Daytona 24 2026,splash_and_dash,GTP,5,291365,GTP-06,4,4,684,86392.03352117923,22,1477.9435426271637,605.6,307,1,0,7.080557293593301,0,24.787690814202733
imsa,Daytona 24 2026,lap_down,GTP,5,291365,GTP-06,3,3,684,86383.20197354922,22,1505.9643754413664,575.2,305,2,0,15.912104923598235,0,-3.2331420000000435
imsa,Daytona 24 2026,agent,GTP,5,291365,GTP-06,11,60,585,86321.22612485374,540,23124.975721603452,4.800000000000001,328,-6,-99,77.88795361907978,518,-21622.244488162087
imsa,Daytona 24 2026,fuel_window,GTP,5,233390,GTP-10,4,4,719,86350.04980377764,24,1741.289927351717,662.4000000000001,236,0,0,0.0,0,0.0
imsa,Daytona 24 2026,caution_gambler,GTP,5,233390,GTP-10,2,2,721,86374.64014469493,26,1666.600154073505,751.2,235,2,2,-24.590340917289723,2,74.68977327821199
imsa,Daytona 24 2026,track_position,GTP,5,233390,GTP-10,10,10,720,86369.60039431856,24,1758.712970351717,719.2,236,-6,1,-19.550590540922713,0,-17.423043000000007
imsa,Daytona 24 2026,splash_and_dash,GTP,5,233390,GTP-10,8,8,719,86366.58427687094,26,1768.599113358495,651.2,236,-4,0,-16.53447309329931,2,-27.309186006777963
imsa,Daytona 24 2026,lap_down,GTP,5,233390,GTP-10,9,9,720,86377.12550688858,24,1744.2536408517171,718.4000000000001,239,-5,1,-27.075703110938775,0,-2.96371350000004
imsa,Daytona 24 2026,agent,GTP,5,233390,GTP-10,11,60,590,86334.5583992602,501,22956.744729640464,8.0,257,-7,-129,15.491404517437331,477,-21215.454802288747
imsa,Daytona 24 2026,fuel_window,GTP,5,865232,GTP-06,7,7,758,86439.81446795653,25,2035.2586430176168,815.2,166,0,0,0.0,0,0.0
