series,race,strategy,class,pace_rank,seed,focal,class_pos,overall_pos,laps,race_time_s,stops,pit_time_s,traffic_time_s,caution_laps,d_class_pos,d_laps,d_race_time_s,d_stops,d_pit_time_s
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,22006,HYPERCAR-09,8,8,381,86213.57841433202,35,2537.3458485220035,544.8000000000001,39,2,0,39.29210056018201,0,43.12265919036372
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,22006,HYPERCAR-09,10,10,381,86252.8705148922,35,2580.468507712367,539.2,39,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,22006,HYPERCAR-09,12,12,381,86331.18573673896,59,2933.393990808778,520.8000000000001,37,-2,0,-78.3152218467585,24,-352.92548309641097
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,654215,HYPERCAR-12,10,10,355,86235.5373710008,29,1946.4037696849555,373.6,85,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,654215,HYPERCAR-12,2,2,356,86369.75548368339,33,2099.4874329444788,369.6,84,8,1,-134.21811268258898,4,-153.0836632595233
wec,Le Mans 24 2026,track_position,HYPERCAR,5,654215,HYPERCAR-12,4,4,356,86385.8177579546,29,1948.6621576849554,368.8,86,6,1,-150.28038695380383,0,-2.258387999999968
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,654215,HYPERCAR-12,10,10,355,86235.5373710008,29,1946.4037696849555,373.6,85,0,0,0.0,0,0.0
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,654215,HYPERCAR-12,10,10,355,86235.5373710008,29,1946.4037696849555,373.6,85,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,654215,HYPERCAR-12,18,18,354,86349.61157223757,101,3925.706801798339,333.6,85,-8,-1,-114.07420123677002,72,-1979.3030321133833
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,541577,HYPERCAR-05,12,12,377,86266.47963142123,36,2422.248076305654,443.20000000000005,40,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,541577,HYPERCAR-05,12,12,377,86235.53180216995,38,2496.258723026251,410.40000000000003,40,0,0,30.947829251279472,2,-74.01064672059692
wec,Le Mans 24 2026,track_position,HYPERCAR,5,541577,HYPERCAR-05,5,5,378,86281.61808453995,34,2312.42605557107,529.6,39,7,1,-15.138453118721372,-2,109.82202073458438
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,541577,HYPERCAR-05,10,10,377,86224.78103874077,36,2387.9142330536874,438.40000000000003,40,2,0,41.69859268046275,0,34.333843251966755
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,541577,HYPERCAR-05,12,12,377,86266.47963142123,36,2422.248076305654,443.20000000000005,40,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,541577,HYPERCAR-05,18,18,377,86333.60140402432,69,3335.2309861938975,516.8000000000001,41,-6,0,-67.12177260308817,33,-912.9829098882433
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,436123,HYPERCAR-13,3,3,386,86383.4703773558,36,2466.1229594762344,488.8,27,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,436123,HYPERCAR-13,1,1,387,86323.36596989963,36,2475.772435476234,482.40000000000003,25,2,1,60.10440745616506,0,-9.649475999999595
wec,Le Mans 24 2026,track_position,HYPERCAR,5,436123,HYPERCAR-13,4,4,386,86305.7250615503,35,2386.6786480089568,475.20000000000005,27,-1,0,77.74531580549956,-1,79.44431146727766
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,436123,HYPERCAR-13,3,3,386,86371.66712280505,37,2460.612475939109,486.40000000000003,27,0,0,11.803254550744896,1,5.51048353712531
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,436123,HYPERCAR-13,3,3,386,86383.4703773558,36,2466.1229594762344,488.8,27,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,436123,HYPERCAR-13,18,18,380,86244.45374851632,101,4161.278441847451,468.00000000000006,28,-15,-6,139.01662883948302,65,-1695.1554823712167
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,359372,HYPERCAR-16,2,2,378,86253.19305700375,35,2488.031607142578,396.8,40,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,359372,HYPERCAR-16,1,1,378,86265.48406457058,36,2495.178144208132,432.0,40,1,0,-12.291007566833287,1,-7.14653706555373
wec,Le Mans 24 2026,track_position,HYPERCAR,5,359372,HYPERCAR-16,3,3,378,86349.74071889961,35,2485.978527142578,445.6,42,-1,0,-96.54766189586371,0,2.0530800000001364
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,359372,HYPERCAR-16,2,2,378,86246.07265115278,36,2476.450084031222,404.8,40,0,0,7.120405850975658,1,11.581523111356091
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,359372,HYPERCAR-16,2,2,378,86253.19305700375,35,2488.031607142578,396.8,40,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,359372,HYPERCAR-16,16,16,376,86271.82477024646,54,2758.749137352988,506.40000000000003,40,-14,-2,-18.63171324270661,19,-270.7175302104097
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,340792,HYPERCAR-04,7,7,380,86354.99475004085,34,2473.407719827718,438.40000000000003,38,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,340792,HYPERCAR-04,4,4,381,86367.45699927153,36,2534.2914778251607,438.40000000000003,37,3,1,-12.462249230680754,2,-60.883757997442444
wec,Le Mans 24 2026,track_position,HYPERCAR,5,340792,HYPERCAR-04,7,7,380,86354.99475004085,34,2473.407719827718,438.40000000000003,38,0,0,0.0,0,0.0
wec,Le Mans 24 2026,splash_and_dash,HYPERCAR,5,340792,HYPERCAR-04,6,6,380,86343.61470875934,35,2460.7665612858473,443.20000000000005,38,1,0,11.380041281503509,1,12.641158541870936
wec,Le Mans 24 2026,lap_down,HYPERCAR,5,340792,HYPERCAR-04,7,7,380,86354.99475004085,34,2473.407719827718,438.40000000000003,38,0,0,0.0,0,0.0
wec,Le Mans 24 2026,agent,HYPERCAR,5,340792,HYPERCAR-04,18,18,376,86155.25499428013,68,3330.06662501866,433.6,39,-11,-4,199.73975576071825,34,-856.6589051909418
wec,Le Mans 24 2026,fuel_window,HYPERCAR,5,594289,HYPERCAR-08,6,6,385,86302.50893864736,36,2524.894195787269,515.2,32,0,0,0.0,0,0.0
wec,Le Mans 24 2026,caution_gambler,HYPERCAR,5,594289,HYPERCAR-08,4,4,385,86269.47267542254,38,2596.984094399919,476.00000000000006,31,2,0,33.03626322481432,2,-72.0898986126499
wec,Le Mans 24 2026,track_position,HYPERCAR,5,594289,HYPERCAR-08,3,3,385,86249.12823605821,35,2473.6606505993664,460.8,32,3,0,53.380702589143766,-1,51.233545187902564
